track_id,display,artist,p_skip
0DHRNZ26HFLPnmwDUjGB89,By the Poolside,,0.3786286
2GFExyKXf9383tSRSrEHEt,Can't Take My Eyes Off of You - (I Love You Baby),,0.3789513
5KgDztq0q1kEO4UXVDCrID,Pick Up,,0.3791705
3GOO81yxm6EZLkiXLs2sx2,Nothing Lasts,,0.38058513
3rkMU90xsY5kDLOsl0lbrT,Happy,,0.38096324
3QGa7rzl3DFjLKnxGLLJ37,Tan Kalakatan - A COLORS SHOW,,0.3815365
5LSZNeZ4n745PpsV6IKQTZ,Faces - Remastered 2001,,0.3819242
10w8FMNFLL5P8aIxJS1SP4,Mixed up and Confused,,0.38237268
4ZZhgq5RtXEu4RUsgV0a7g,I Feel Good (I Got You),,0.38256568
2RGe02P8xxSF9syj0ltPjX,Chronic Sunshine,,0.38287774
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,,0.38304704
7soaJ4bb5VzmPO98G4zjMN,Keep On,,0.38315532
1LFWLmlUtwjvMK218YkoyS,Is Magic Gone,,0.3837593
4EDj8GXOlI45vG4SOfswK3,Headache,,0.3840062
58yFroDNbzHpYzvicaC0de,Peace Piece,,0.38481778
6zYQOQjcQlv5zIJ17q65LG,Down By The River,,0.38677314
0MHBjdA35Kabqe3yeUxs1W,Umbilical,,0.3870887
0Xe7rApy8hQUDLlT1IzY1T,Closer,,0.38782635
5mcaY65WhtzFk1TFRGY6kY,People Who Died,,0.3880645
55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,,0.39062354
1ahzHj4rfljE8w4ZwpEjOM,A Little While,,0.39111915
4JlUOB7yTBVpt4VFdx8wq4,Biggie Was A Jazz Fan (Dub),,0.39144534
4b6mADxnmXq2bbhJJQx8Ac,Runnin',,0.39187288
5FJlVqsN2jQBu8uRpy3GqG,Millionaire,,0.39226755
4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,,0.39268103
30neZZ35P5dy6dWVwFG9mP,The Way Life Runs,,0.39429423
1CLmFKW99S8eJrebO3GB04,No Woman,,0.39431146
1xraSQpxOkNUV7VPTYQ5VJ,Smile Together,,0.39432013
5DeDhMhf5jT035BEenaV7H,Cameo,,0.3945684
0lFlMhnUjO5Rzsbppn7FV1,Dawn's Insight,,0.39509627
6tfuTjLipmA0KrQ7fmwUEe,Dinner Time,,0.3952431
0SSoQF9K7X645Zhvk41cW3,Sunflower Seeds,,0.3970583
6qH6xP8tzxvZlCcmHit4AL,Inspiration Information,,0.3991102
2HoDr1yVksl19omOhc1zWy,Hip-Hop,,0.4004359
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,,0.40052956
0vJ3Y2MnDXi4hpxSeQdQEC,Sweet Wanomi,,0.40167147
6SEolIp22t0DzeBfCBo3hr,Vibin' Out,,0.40279493
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,,0.40633118
7ehSq5x11gJou4rvII1GTk,Someone You'd Rather Be Dating,,0.4074367
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,,0.40853
1hAsWvX1XHGbCEHDGhGs89,In The Rain,,0.4087037
4M88Wd7Aps5LGRWMOC7gSH,Some Kind of Nature (feat. Lou Reed),,0.41080812
0g7p7VnuuRmzva6ZuEVceK,Scarecrow,,0.41105756
4FiGJgMiDSLJ90exAXnYdz,Bag Lady,,0.41247663
74b3xzu1xf69MzPIaoTS7r,Woke Up This Morning,,0.4125835
1zsDbmrf4ZkjW5hsSsaDjO,Born Slippy (Nuxx),,0.4136235
26Vcf2qFrnaa0pFJkGFh61,Sanctify,,0.41371244
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,,0.41461837
1I2cAoTbEeObfMpyiGiuA7,Electric Feel - triple j Like A Version,,0.4147941
4KjNEsQ4jkqXwCmsn71a9p,Lush,,0.41538134
6dHr9VgzPbY4N5Yut4JBg7,Unchained,,0.41538784
1YkPEoHMuKQzddtBS0A1Lq,Jazz Session for No Future People,,0.4165301
33yAEqzKXexYM3WlOYtTfQ,D.A.N.C.E,,0.41798735
0KIPa0YuQ5QFmlAqRyXNd9,At the River,,0.41801384
1YAPymH9iJsrybzxvNhBdg,Lost my Head there,,0.41922566
5HBVUSLdhLgrogVs3bUKIa,Cloud 9,,0.4208928
1rIPNuXlthhSUphhva5d5y,Lightenup - Alex Metric Remix,,0.4215848
1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",,0.42187414
5ATUZZK3GYUJOVu6T9ilbq,Hits Hits Hits,,0.4227911
3L7HAJzsF6GJNIS0nCniJo,Tropicana,,0.42288086
1TYn37TLsHushlGeaCzlts,Cosmic Interlude,,0.42467594
16hmRC2b5jroFwziA5mfkA,Today Is Your Day,,0.4259636
34zWZOSpU2V1ab0PiZCcv4,Uptown Top Ranking - Remastered 2001,,0.42649278
6UJThOHpnTSWu583jJ4dbo,Sun Go Down,,0.42788428
6gb4OcL7ILY32IE68rNpQN,"We're Still Friends - Live at the Bitter End, New York City, 1971",,0.4280019
4bO6DljpuAeQh6HS20i0I5,Money For Nothing,,0.4287539
16TBzkcaz7T3B0luIwU9OD,You Can't Get Me,,0.4301949
0kfgHIi0r0cJqrwXLTfO2v,Colours Run,,0.43114147
0iJP3XxZNE8tP7YnB23J1r,Someday We'll All Be Free,,0.43232447
33EAXRL27QIjSVA5x6zEMq,So Far Away - Full Version,,0.43503
1otCBKOVAZrJmfMHnEFPoH,Our Place,,0.43749848
6NEc6eRZSIbGNtTfBdaO8b,Seashells,,0.4381784
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,,0.4383196
772AbCLRS8bocvm3hOODVE,Take Care,,0.43913698
2fyIS6GXMgUcSv4oejx63f,Mardy Bum,,0.44001773
6obKvh06VvBZP98oqU6YR7,Instant Need,,0.4419684
17LKqEVEAZGjysLhavjpY6,Eye To Eye - Edit,,0.442098
4OUvfa7eO5jvFMIMOU7MTb,Suntoucher,,0.443075
5XV8y16vXJENfxa5bQH0LG,Truth,,0.44371247
4kbHovcqhGaQD2Ah3HYyXg,East Point,,0.44406533
3GtyifgP2JMGVz2VFm5III,Doing What They Taught Us,,0.44480652
3a6PN6BRB8PP3ms48s7kU1,Empire Ants (feat. Little Dragon),,0.44550535
7nmtH3cyqEmKz8F09V60yO,Powerlines,,0.4455786
66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,,0.44664073
6WzW69VCkFIyljN3k2V2WG,Monki,,0.44761938
3brm8qxTrdnbvuEOCloIch,Your Latest Trick,,0.44862252
0lnfcWRREvnGtXPP2ZDeq7,Que Sera,,0.44993114
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,,0.4501941
6swJpZoCzbqjMb47o7BoVP,Streems,,0.45331174
1175r6ZmkUjX8dRJLz9Ohk,I Love You So,,0.45349592
6PVuMhSlLOt7QHhIkNyvii,Memory,,0.45510355
697nzUsimcnRxiKKLLxNZA,Aloe Vera,,0.45624325
5frMgt4jqRGJk3yMKfqOyl,Real Love - Anthology 2 Version,,0.45664874
2mv6GY70UsHiTCGQZ4JfgC,Fools Gold - Remastered 2009,,0.45734543
2ORAFTM8CvUtoI2eRoiBFY,Caribbean Blue,,0.45841503
7412fpVfB2PSSb1nENQczC,Sheep,,0.45992032
6u4B0SFfhYXL5LGMyLKa54,Summer Dreams,,0.46013686
5HXlNsuU61xdGKUuWl3MIX,Mr Bubbles,,0.46138734
2Vk9Ma3poKoKSpDaavFWSm,Sick Bug,,0.46402845
2x5Frs6ts14U4MSLrQQlXg,Why iii Love The Moon.,,0.46420306
6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle),,0.46439302
3R1Vu4Ws7UitwDxDHTol0P,"Enjoy Right Now, Today",,0.46587694
5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),,0.46741766
77c4paLmUbYWeW1NQ5DTPx,Blackbird,,0.4699573
71UsuepAxDwu0aP6IoWYRP,Vinta,,0.47051823
6mfeMz98JP6CUuCi4FvWg6,Wasted,,0.47069907
67hguDDPd8uEwltmM4P2qz,Sunshine,,0.47093624
4xBFKgS6VAmpmeoG0WJ9Pl,Found God in a Tomato,,0.47190592
5XhkV07Vou38wnrzwURUOC,Who Am I (What's My Name)?,,0.47367623
5fGWdNGGnvKrrHL6U7c1Vp,Humility (feat. George Benson),,0.47380298
5dRfBz5ZXJc5gZJsNM04nn,A Message to You Rudy - 2002 Remaster,,0.4743135
3TZwjdclvWt7iPJUnMpgcs,Jump Around,,0.47720522
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,,0.47934195
4lq1vH5qGriNFf74osamRc,"No Woman, No Cry",,0.47948828
6HMFtoMvv6n6Q2eOyPFyne,Walk Of Life,,0.48036632
0UgWIG9Wo4QsYhgN48XZZM,I Swear,,0.4805048
0NBcMaT9LFP0CQ87NqTiVC,Surf's Up,,0.4822014
33rsCCLHklTQav9klbpnAi,Warning - 2005 Remaster,,0.49007708
0bXpmJyHHYPk6QBFj25bYF,Intro,,0.49325114
5wTM2Bm8phDwHAuOsfBwhU,2000 Miles - 2007 Remaster,,0.4970445
4BAWCedKFfdwxPFmFv4DMG,Toothpaste Kisses,,0.49838138
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),,0.49886984
3hAICtq5w0kafFPYLO4smR,I Don't Know,,0.49999297
4CRpOsjhvgxjF7rQufmyZ1,Inbetween Days,,0.50240856
40LngCwPeywbZkTT1EJXws,Management,,0.5085917
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,,0.5088536
5cENc0N9NpJJB7FggcMjyS,Cherry,,0.51094395
4k5mkkHaozIGuM0jaHZyiQ,Harry Dean - Mato Version,,0.51288116
3E3dnHbmTxANxgMqKrf1go,Zebra,,0.5129027
6Csmg1VhhjLI6fcrUgee4I,La Mer (Beyond the Sea) - Remastered,,0.51473
2sjcqzsTCduJOQ7bHLQdEK,Salvation,,0.5157262
7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,,0.51743466
70Jqw0CraqvQQk7HOCXb15,A Woman's Voice,,0.52328295
3ZzhV6JIDKWvWR7wiKWD0C,La femme d'argent,,0.52848256
4Y4Gd3ty8uut6Qw43c7yJc,(Sittin' On) the Dock of the Bay,,0.5361995
6BvarmhJPnq7XpIRFKhwVa,Chase The Devil,,0.54319715
60bF2b61f7Q5Bt82QCBwvc,Brothers In Arms,,0.5475783
4qyKcYZpN4Itz0pl7CUIYY,Lazuli,,0.5492637
0i19MAZbyn8uTir7FprXId,Oh! Sweet Nuthin' - 2015 Remaster,,0.5661948
44zGAo63hhc3xo0rlBweRo,Cheers Darlin',,0.5760689
3stWWPN41byqp8loPdy92u,Master of None,,0.5806971
